onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
23.792	0.125	1st/omission/expected	111	47584	20.0	LOW_D	1.0	8.1832	2.4609	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	1	48	48	20	30	0	n/a	n/a	sub-es26_00_0009.txt	1.0	1	0
24.792	0.125	2nd/omission/expected	211	49584	20.0	LOW_D	1.0	8.1832	2.4609	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	1	48	48	20	30	0	n/a	n/a	sub-es26_00_0009.txt	1.0	2	0
34.2575	0.125	1st/omission/expected	111	68515	20.0	LOW_D	1.0	9.2217	2.6882	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	2	24	24	30	40	0	n/a	n/a	sub-es26_00_0010.txt	1.0	1	0
35.2575	0.125	2nd/omission/expected	211	70515	20.0	LOW_D	1.0	9.2217	2.6882	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	2	24	24	30	40	0	n/a	n/a	sub-es26_00_0010.txt	1.0	2	0
46.875	0.125	1st/omission/expected	111	93750	20.0	LOW_D	1.0	11.371	4.4048	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	3	0	0	30	40	0	n/a	n/a	sub-es26_00_0010.txt	1.0	1	0
47.875	0.125	2nd/omission/expected	211	95750	20.0	LOW_D	1.0	11.371	4.4048	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	3	0	0	30	40	0	n/a	n/a	sub-es26_00_0010.txt	1.0	2	0
58.626	0.125	Abort	99	117252	20.0	LOW_D	1.0	10.5037	2.8085	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	4	36	36	0	10	-99	n/a	n/a	n/a	-99.0	1	0
70.7305	0.125	Abort	99	141461	20.0	LOW_D	1.0	10.1196	3.3859	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	5	36	36	40	50	-99	n/a	n/a	n/a	-99.0	1	0
85.3545	0.125	1st/omission/expected	111	170709	20.0	LOW_D	1.0	11.6646	4.9128	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	6	48	48	0	10	0	n/a	n/a	sub-es26_00_0015.txt	1.0	1	0
86.3545	0.125	2nd/omission/expected	211	172709	20.0	LOW_D	1.0	11.6646	4.9128	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	6	48	48	0	10	0	n/a	n/a	sub-es26_00_0015.txt	1.0	2	0
96.589	0.125	1st/omission/expected	111	193178	20.0	LOW_D	1.0	9.9878	4.7136	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es26_00_0016.txt	1.0	1	0
97.589	0.125	2nd/omission/expected	211	195178	20.0	LOW_D	1.0	9.9878	4.7136	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	7	12	12	0	10	0	n/a	n/a	sub-es26_00_0016.txt	1.0	2	0
107.6595	0.125	1st/repetition/unexpected	122	215319	20.0	LOW_D	1.0	9.825	2.6982	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	8	12	12	30	40	0	n/a	n/a	sub-es26_00_0016.txt	1.0	1	0
108.6595	0.125	2nd/repetition/unexpected	222	217319	20.0	LOW_D	1.0	9.825	2.6982	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	8	12	12	30	40	0	n/a	n/a	sub-es26_00_0016.txt	1.0	2	0
120.463	0.125	Abort	99	240926	20.0	LOW_D	1.0	11.7878	3.0086	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	9	36	36	20	30	-99	n/a	n/a	n/a	-99.0	1	0
131.599	0.125	1st/omission/expected	111	263198	20.0	LOW_D	1.0	8.1518	2.5263	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	10	0	0	0	10	0	n/a	n/a	sub-es26_00_0019.txt	1.0	1	0
132.599	0.125	2nd/omission/expected	211	265198	20.0	LOW_D	1.0	8.1518	2.5263	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	10	0	0	0	10	0	n/a	n/a	sub-es26_00_0019.txt	1.0	2	0
143.2045	0.125	1st/omission/expected	111	286409	20.0	LOW_D	1.0	10.3591	5.2116	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	11	0	0	20	30	0	n/a	n/a	sub-es26_00_0019.txt	1.0	1	0
144.2045	0.125	2nd/omission/expected	211	288409	20.0	LOW_D	1.0	10.3591	5.2116	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	11	0	0	20	30	0	n/a	n/a	sub-es26_00_0019.txt	1.0	2	0
155.5455	0.125	1st/repetition/unexpected	122	311091	20.0	LOW_D	1.0	11.0938	2.4977	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	12	48	48	40	50	2	n/a	n/a	sub-es26_00_0020.txt	1.0	1	0
156.5455	0.125	Abort	99	313091	20.0	LOW_D	1.0	11.0938	2.4977	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	12	48	48	40	50	2	n/a	n/a	sub-es26_00_0020.txt	-99.0	2	0
170.561	0.125	1st/repetition/unexpected	122	341122	20.0	LOW_D	1.0	10.2339	4.3808	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	13	24	24	20	30	0	n/a	n/a	sub-es26_00_0021.txt	1.0	1	0
171.5605	0.125	2nd/repetition/unexpected	222	343121	20.0	LOW_D	1.0	10.2339	4.3808	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	13	24	24	20	30	0	n/a	n/a	sub-es26_00_0021.txt	1.0	2	0
180.3155	0.125	1st/omission/expected	111	360631	20.0	LOW_D	1.0	8.7409	2.5122	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	14	48	48	0	10	0	n/a	n/a	sub-es26_00_0022.txt	1.0	1	0
181.3155	0.125	2nd/omission/expected	211	362631	20.0	LOW_D	1.0	8.7409	2.5122	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	14	48	48	0	10	0	n/a	n/a	sub-es26_00_0022.txt	1.0	2	0
191.033	0.125	Abort	99	382066	20.0	LOW_D	1.0	9.4698	2.9486	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	15	24	24	0	10	-99	n/a	n/a	n/a	-99.0	1	0
204.773	0.125	1st/omission/expected	111	409546	20.0	LOW_D	1.0	10.7601	5.7860000000000005	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	16	12	12	40	50	0	n/a	n/a	sub-es26_00_0024.txt	1.0	1	0
205.773	0.125	2nd/omission/expected	211	411546	20.0	LOW_D	1.0	10.7601	5.7860000000000005	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	16	12	12	40	50	0	n/a	n/a	sub-es26_00_0024.txt	1.0	2	0
217.112	0.125	1st/repetition/unexpected	122	434224	20.0	LOW_D	1.0	11.0926	2.8759	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	17	0	0	10	20	0	n/a	n/a	sub-es26_00_0024.txt	1.0	1	0
218.112	0.125	2nd/repetition/unexpected	222	436224	20.0	LOW_D	1.0	11.0926	2.8759	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	17	0	0	10	20	0	n/a	n/a	sub-es26_00_0024.txt	1.0	2	0
227.5225	0.125	Abort	99	455045	20.0	LOW_D	1.0	9.3965	3.3458	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	18	36	36	40	50	-99	n/a	n/a	n/a	-99.0	1	0
239.905	0.125	1st/omission/expected	111	479810	20.0	LOW_D	1.0	8.6837	2.1911	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	19	0	0	0	10	0	n/a	n/a	sub-es26_00_0025.txt	1.0	1	0
240.9045	0.125	2nd/omission/expected	211	481809	20.0	LOW_D	1.0	8.6837	2.1911	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	19	0	0	0	10	0	n/a	n/a	sub-es26_00_0025.txt	1.0	2	0
249.701	0.125	1st/omission/expected	111	499402	20.0	LOW_D	1.0	8.5499	3.752	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	20	0	0	40	50	0	n/a	n/a	sub-es26_00_0025.txt	1.0	1	0
250.701	0.125	2nd/omission/expected	211	501402	20.0	LOW_D	1.0	8.5499	3.752	A	16.0	81	68	0	1	0.125	54.4	es26	expsupp	20	0	0	40	50	0	n/a	n/a	sub-es26_00_0025.txt	1.0	2	0
261.6045	0.125	1st/repetition/unexpected	122	523209	20.0	LOW_D	1.0	10.6564	2.0946	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	21	48	48	20	30	0	n/a	n/a	sub-es26_00_0026.txt	1.0	1	0
262.6045	0.125	2nd/repetition/unexpected	222	525209	20.0	LOW_D	1.0	10.6564	2.0946	A	16.0	81	68	1	1	0.125	54.4	es26	expsupp	21	48	48	20	30	0	n/a	n/a	sub-es26_00_0026.txt	1.0	2	0
